Trinity_ID	SB_ID	SB_chr	SB_start	SB_end	evalue	bitscore
KWMTBOMO00007	KWMTBOMO03993	Bomo_Chr7	7824121	7863735	8e-27	70.300000
KWMTBOMO00007	KWMTBOMO04068	Bomo_Chr7	10414877	10498760	1e-26	72.500000
KWMTBOMO00007	KWMTBOMO05764	Bomo_Chr10	9537228	9571509	6e-25	73.000000
KWMTBOMO00007	KWMTBOMO10076	Bomo_Chr17	1912500	1943423	6e-24	72.100000
KWMTBOMO00007	KWMTBOMO05766	Bomo_Chr10	9571518	9618047	4e-23	65.700000
KWMTBOMO00007	KWMTBOMO11668	Bomo_Chr19	11038074	11054922	3e-22	70.300000
KWMTBOMO00007	KWMTBOMO04732	Bomo_Chr8	13622550	13681970	5e-22	62.900000
KWMTBOMO00007	KWMTBOMO04734	Bomo_Chr8	13733599	13742980	8e-22	66.600000
KWMTBOMO00007	KWMTBOMO08415	Bomo_Chr14	8400993	8409996	2e-17	64.800000
KWMTBOMO00007	KWMTBOMO08421	Bomo_Chr14	8548843	8565156	2e-16	62.500000
KWMTBOMO00007	KWMTBOMO03605	Bomo_Chr6	13398091	13403603	1e-15	84.000000
KWMTBOMO00008	KWMTBOMO00008	Bomo_Chr1	228886	232273	0	1761.000000
KWMTBOMO00008	KWMTBOMO02338	Bomo_Chr4	18304782	18307917	0	1746.000000
KWMTBOMO00008	KWMTBOMO10485	Bomo_Chr17	12367950	12371046	0	1742.000000
KWMTBOMO00008	KWMTBOMO07983	Bomo_Chr13	11940634	11944651	0	1741.000000
KWMTBOMO00008	KWMTBOMO09708	Bomo_Chr16	7899493	7902545	0	1739.000000
KWMTBOMO00008	KWMTBOMO02020	Bomo_Chr4	10363245	10366500	0	1738.000000
KWMTBOMO00008	KWMTBOMO08553	Bomo_Chr14	12857802	12860795	0	1737.000000
KWMTBOMO00008	KWMTBOMO15995	Bomo_Chr27	5575107	5578219	0	1735.000000
KWMTBOMO00008	KWMTBOMO13250	Bomo_Chr22	11641213	11645479	0	1735.000000
KWMTBOMO00008	KWMTBOMO10648	Bomo_Chr18	41026	54530	0	1735.000000
KWMTBOMO00008	KWMTBOMO06579	Bomo_Chr11	10949982	10955044	0	1735.000000
KWMTBOMO00008	KWMTBOMO13203	Bomo_Chr22	10134305	10137366	0	1734.000000
KWMTBOMO00008	KWMTBOMO15367	Bomo_Chr25	10512701	10515756	0	1732.000000
KWMTBOMO00008	KWMTBOMO14949	Bomo_Chr25	975713	978904	0	1732.000000
KWMTBOMO00008	KWMTBOMO03778	Bomo_Chr7	1516079	1519217	0	1732.000000
KWMTBOMO00008	KWMTBOMO11197	Bomo_Chr19	338016	341147	0	1732.000000
KWMTBOMO00008	KWMTBOMO06794	Bomo_Chr11	15336395	15339528	0	1732.000000
KWMTBOMO00008	KWMTBOMO10400	Bomo_Chr17	10192819	10198419	0	1731.000000
KWMTBOMO00008	KWMTBOMO03293	Bomo_Chr6	3463636	3466758	0	1731.000000
KWMTBOMO00008	KWMTBOMO00749	Bomo_Chr2	2393496	2396548	0	1731.000000
KWMTBOMO00008	KWMTBOMO11597	Bomo_Chr19	9448729	9451873	0	1730.000000
KWMTBOMO00008	KWMTBOMO06825	Bomo_Chr11	16149410	16152541	0	1730.000000
KWMTBOMO00008	KWMTBOMO11919	Bomo_Chr20	3591783	3594802	0	1730.000000
KWMTBOMO00008	KWMTBOMO16011	Bomo_Chr27	5917906	5920995	0	1729.000000
KWMTBOMO00008	KWMTBOMO04240	Bomo_Chr8	782487	787001	0	1729.000000
KWMTBOMO00008	KWMTBOMO03999	Bomo_Chr7	8029951	8033000	0	1729.000000
KWMTBOMO00008	KWMTBOMO13394	Bomo_Chr22	16076599	16079735	0	1729.000000
KWMTBOMO00008	KWMTBOMO03459	Bomo_Chr6	8436003	8439053	0	1729.000000
KWMTBOMO00008	KWMTBOMO14189	Bomo_Chr23	20109388	20112501	0	1728.000000
KWMTBOMO00008	KWMTBOMO13344	Bomo_Chr22	14304966	14308096	0	1727.000000
KWMTBOMO00008	KWMTBOMO01746	Bomo_Chr4	3558694	3561674	0	1727.000000
KWMTBOMO00008	KWMTBOMO01295	Bomo_Chr3	7588405	7591584	0	1727.000000
KWMTBOMO00008	KWMTBOMO00225	Bomo_Chr1	7477193	7481437	0	1727.000000
KWMTBOMO00008	KWMTBOMO12557	Bomo_Chr21	7050984	7053861	0	1727.000000
KWMTBOMO00008	KWMTBOMO14407	Bomo_Chr24	5473739	5476952	0	1726.000000
KWMTBOMO00008	KWMTBOMO10395	Bomo_Chr17	9994876	9997794	0	1726.000000
KWMTBOMO00008	KWMTBOMO07892	Bomo_Chr13	9500520	9503688	0	1726.000000
KWMTBOMO00008	KWMTBOMO05397	Bomo_Chr10	308580	311725	0	1726.000000
KWMTBOMO00008	KWMTBOMO03489	Bomo_Chr6	9350537	9354790	0	1725.000000
KWMTBOMO00008	KWMTBOMO01108	Bomo_Chr3	2329692	2332784	0	1725.000000
KWMTBOMO00008	KWMTBOMO01126	Bomo_Chr3	2783677	2786793	0	1725.000000
KWMTBOMO00008	KWMTBOMO05458	Bomo_Chr10	2699075	2702342	0	1724.000000
KWMTBOMO00008	KWMTBOMO05900	Bomo_Chr10	13846800	13849850	0	1723.000000
KWMTBOMO00008	KWMTBOMO04714	Bomo_Chr8	13094100	13097935	0	1723.000000
KWMTBOMO00008	KWMTBOMO16136	Bomo_Chr27	10167411	10171454	0	1723.000000
KWMTBOMO00008	KWMTBOMO14213	Bomo_Chr23	20568013	20571153	0	1721.000000
KWMTBOMO00008	KWMTBOMO02755	Bomo_Chr5	10159143	10163036	0	1721.000000
KWMTBOMO00008	KWMTBOMO10514	Bomo_Chr17	13140746	13143896	0	1720.000000
KWMTBOMO00008	KWMTBOMO00136	Bomo_Chr1	4294782	4297838	0	1720.000000
KWMTBOMO00008	KWMTBOMO03867	Bomo_Chr7	5306849	5309969	0	1720.000000
KWMTBOMO00008	KWMTBOMO03222	Bomo_Chr6	1997634	2005564	0	1720.000000
KWMTBOMO00008	KWMTBOMO11724	Bomo_Chr19	12770210	12772573	0	1718.000000
KWMTBOMO00008	KWMTBOMO01102	Bomo_Chr3	2177898	2181030	0	1718.000000
KWMTBOMO00008	KWMTBOMO09713	Bomo_Chr16	7969593	7973539	0	1717.000000
KWMTBOMO00008	KWMTBOMO04357	Bomo_Chr8	4256763	4259818	0	1717.000000
KWMTBOMO00008	KWMTBOMO13670	Bomo_Chr23	5382103	5385240	0	1714.000000
KWMTBOMO00008	KWMTBOMO05765	Bomo_Chr10	9549939	9553547	0	1714.000000
KWMTBOMO00008	KWMTBOMO05122	Bomo_Chr9	8431563	8435317	0	1714.000000
KWMTBOMO00008	KWMTBOMO03333	Bomo_Chr6	4795657	4798806	0	1714.000000
KWMTBOMO00008	KWMTBOMO13421	Bomo_Chr22	16684568	16687732	0	1713.000000
KWMTBOMO00008	KWMTBOMO15414	Bomo_Chr25	12268847	12271222	0	1712.000000
KWMTBOMO00008	KWMTBOMO13097	Bomo_Chr22	8279854	8282984	0	1712.000000
KWMTBOMO00008	KWMTBOMO03596	Bomo_Chr6	13273366	13279310	0	1711.000000
KWMTBOMO00008	KWMTBOMO14896	Bomo_Chr24	17234282	17236710	0	1709.000000
KWMTBOMO00008	KWMTBOMO12323	Bomo_Chr20	12120410	12123461	0	1708.000000
KWMTBOMO00008	KWMTBOMO02716	Bomo_Chr5	9537750	9540070	0	1708.000000
KWMTBOMO00008	KWMTBOMO04905	Bomo_Chr9	1332038	1335169	0	1694.000000
KWMTBOMO00008	KWMTBOMO15680	Bomo_Chr26	6279192	6282338	0	1688.000000
KWMTBOMO00008	KWMTBOMO13690	Bomo_Chr23	7104995	7108259	0	1687.000000
KWMTBOMO00008	KWMTBOMO14550	Bomo_Chr24	10043279	10045725	0	1682.000000
KWMTBOMO00008	KWMTBOMO12268	Bomo_Chr20	11079483	11083454	0	1682.000000
KWMTBOMO00008	KWMTBOMO16135	Bomo_Chr27	10055003	10148195	0	1668.000000
KWMTBOMO00008	KWMTBOMO16451	Bomo_Chr28	10344158	10346486	0	1647.000000
KWMTBOMO00008	KWMTBOMO09781	Bomo_Chr16	9145735	9148827	0	1636.000000
KWMTBOMO00008	KWMTBOMO14851	Bomo_Chr24	16348010	16350230	0	1630.000000
KWMTBOMO00008	KWMTBOMO12640	Bomo_Chr21	9998081	10000257	0	1624.000000
KWMTBOMO00008	KWMTBOMO15528	Bomo_Chr26	1897896	1900988	0	1618.000000
KWMTBOMO00008	KWMTBOMO03379	Bomo_Chr6	6442855	6445035	0	1611.000000
KWMTBOMO00008	KWMTBOMO02886	Bomo_Chr5	13165856	13168033	0	1608.000000
KWMTBOMO00008	KWMTBOMO10659	Bomo_Chr18	167756	169936	0	1607.000000
KWMTBOMO00008	KWMTBOMO00533	Bomo_Chr1	15517280	15520006	0	1607.000000
KWMTBOMO00008	KWMTBOMO15690	Bomo_Chr26	6613515	6615666	0	1606.000000
KWMTBOMO00008	KWMTBOMO08903	Bomo_Chr15	7689056	7692199	0	1599.000000
KWMTBOMO00008	KWMTBOMO16349	Bomo_Chr28	6155952	6159038	0	1599.000000
KWMTBOMO00008	KWMTBOMO07481	Bomo_Chr12	14150617	14153742	0	1599.000000
KWMTBOMO00008	KWMTBOMO10729	Bomo_Chr18	1772443	1777488	0	1598.000000
KWMTBOMO00008	KWMTBOMO16164	Bomo_Chr28	293896	296945	0	1597.000000
KWMTBOMO00008	KWMTBOMO08678	Bomo_Chr15	2046970	2050036	0	1597.000000
KWMTBOMO00008	KWMTBOMO16153	Bomo_Chr27	10735054	10738117	0	1596.000000
KWMTBOMO00008	KWMTBOMO05145	Bomo_Chr9	8975598	8978703	0	1596.000000
KWMTBOMO00008	KWMTBOMO15577	Bomo_Chr26	3024505	3027575	0	1594.000000
KWMTBOMO00008	KWMTBOMO06357	Bomo_Chr11	5563298	5566351	0	1594.000000
KWMTBOMO00008	KWMTBOMO14342	Bomo_Chr24	2555414	2558459	0	1593.000000
KWMTBOMO00008	KWMTBOMO10475	Bomo_Chr17	12153284	12156356	0	1590.000000
KWMTBOMO00008	KWMTBOMO06043	Bomo_Chr10	16974806	16977859	0	1589.000000
KWMTBOMO00008	KWMTBOMO15251	Bomo_Chr25	7464637	7466875	0	1586.000000
KWMTBOMO00008	KWMTBOMO08764	Bomo_Chr15	4709149	4712236	0	1569.000000
KWMTBOMO00008	KWMTBOMO10944	Bomo_Chr18	7821838	7824752	0	1525.000000
KWMTBOMO00008	KWMTBOMO08697	Bomo_Chr15	2742895	2744965	0	1477.000000
KWMTBOMO00008	KWMTBOMO10226	Bomo_Chr17	5197733	5200697	0	1474.000000
KWMTBOMO00008	KWMTBOMO12618	Bomo_Chr21	9379424	9384110	0	1465.000000
KWMTBOMO00008	KWMTBOMO12132	Bomo_Chr20	8154527	8156500	0	1458.000000
KWMTBOMO00008	KWMTBOMO05937	Bomo_Chr10	14903708	14906123	0	1447.000000
KWMTBOMO00008	KWMTBOMO01732	Bomo_Chr4	2865603	2868388	0	1436.000000
KWMTBOMO00008	KWMTBOMO15228	Bomo_Chr25	7156897	7159293	0	1427.000000
KWMTBOMO00008	KWMTBOMO15417	Bomo_Chr25	12335517	12337726	0	1414.000000
KWMTBOMO00008	KWMTBOMO15220	Bomo_Chr25	7005309	7007583	0	1386.000000
KWMTBOMO00008	KWMTBOMO11703	Bomo_Chr19	11881829	11885106	0	1375.000000
KWMTBOMO00008	KWMTBOMO07151	Bomo_Chr12	6547457	6550151	0	1355.000000
KWMTBOMO00008	KWMTBOMO00010	Bomo_Chr1	340776	343812	0	1352.000000
KWMTBOMO00008	KWMTBOMO15435	Bomo_Chr25	12994431	12997679	0	1327.000000
KWMTBOMO00008	KWMTBOMO13346	Bomo_Chr22	14449016	14451199	0	1302.000000
KWMTBOMO00008	KWMTBOMO04317	Bomo_Chr8	3038888	3041255	0	1290.000000
KWMTBOMO00008	KWMTBOMO13795	Bomo_Chr23	9409984	9411950	0	1236.000000
KWMTBOMO00008	KWMTBOMO01680	Bomo_Chr4	1430683	1433212	0	1232.000000
KWMTBOMO00008	KWMTBOMO04499	Bomo_Chr8	8226382	8229257	0	1219.000000
KWMTBOMO00008	KWMTBOMO01869	Bomo_Chr4	7133709	7135715	0	1160.000000
KWMTBOMO00008	KWMTBOMO03669	Bomo_Chr6	15257558	15261369	0	1127.000000
KWMTBOMO00008	KWMTBOMO11312	Bomo_Chr19	3016008	3019134	0	1125.000000
KWMTBOMO00008	KWMTBOMO03382	Bomo_Chr6	6607578	6610616	0	1124.000000
KWMTBOMO00008	KWMTBOMO11618	Bomo_Chr19	10071411	10074538	0	1119.000000
KWMTBOMO00008	KWMTBOMO02365	Bomo_Chr5	316720	319838	0	1103.000000
KWMTBOMO00008	KWMTBOMO04950	Bomo_Chr9	2376874	2380005	0	1087.000000
KWMTBOMO00008	KWMTBOMO09120	Bomo_Chr15	11665321	11668374	0	1087.000000
KWMTBOMO00008	KWMTBOMO05880	Bomo_Chr10	13245251	13252111	0	1081.000000
KWMTBOMO00008	KWMTBOMO15667	Bomo_Chr26	5553493	5556546	0	1068.000000
KWMTBOMO00008	KWMTBOMO01761	Bomo_Chr4	3910749	3914940	0	1056.000000
KWMTBOMO00008	KWMTBOMO01634	Bomo_Chr4	700296	701791	0	1039.000000
KWMTBOMO00008	KWMTBOMO13642	Bomo_Chr23	4066729	4069860	0	1038.000000
KWMTBOMO00008	KWMTBOMO15974	Bomo_Chr27	4601062	4603675	0	1036.000000
KWMTBOMO00008	KWMTBOMO05042	Bomo_Chr9	6387200	6388702	0	1036.000000
KWMTBOMO00008	KWMTBOMO16430	Bomo_Chr28	9526943	9528467	0	1035.000000
KWMTBOMO00008	KWMTBOMO03837	Bomo_Chr7	3837050	3838547	0	1033.000000
KWMTBOMO00008	KWMTBOMO02373	Bomo_Chr5	540340	541841	0	1033.000000
KWMTBOMO00008	KWMTBOMO15027	Bomo_Chr25	2935143	2939882	0	1022.000000
KWMTBOMO00008	KWMTBOMO11305	Bomo_Chr19	2753065	2754566	0	1022.000000
KWMTBOMO00008	KWMTBOMO06500	Bomo_Chr11	9304824	9306229	0	1021.000000
KWMTBOMO00008	KWMTBOMO14140	Bomo_Chr23	19169116	19170542	0	1012.000000
KWMTBOMO00008	KWMTBOMO08137	Bomo_Chr13	17468100	17473123	0	1011.000000
KWMTBOMO00008	KWMTBOMO05644	Bomo_Chr10	7089323	7092132	0	1011.000000
KWMTBOMO00008	KWMTBOMO02986	Bomo_Chr5	15098990	15103695	0	993.000000
KWMTBOMO00008	KWMTBOMO11423	Bomo_Chr19	5353009	5356063	0	983.000000
KWMTBOMO00008	KWMTBOMO05560	Bomo_Chr10	5093552	5096800	0	979.000000
KWMTBOMO00008	KWMTBOMO15147	Bomo_Chr25	5813369	5815453	0	977.000000
KWMTBOMO00008	KWMTBOMO13841	Bomo_Chr23	11007490	11010622	0	971.000000
KWMTBOMO00008	KWMTBOMO09310	Bomo_Chr15	15719905	15721421	0	971.000000
KWMTBOMO00008	KWMTBOMO02662	Bomo_Chr5	8273764	8276899	0	954.000000
KWMTBOMO00008	KWMTBOMO06363	Bomo_Chr11	5774474	5776780	0	951.000000
KWMTBOMO00008	KWMTBOMO04843	Bomo_Chr9	120586	125771	0	938.000000
KWMTBOMO00008	KWMTBOMO10939	Bomo_Chr18	7604993	7606849	0	926.000000
KWMTBOMO00008	KWMTBOMO01729	Bomo_Chr4	2622663	2625719	0	900.000000
KWMTBOMO00008	KWMTBOMO06079	Bomo_Chr11	102945	106015	0	899.000000
KWMTBOMO00008	KWMTBOMO06839	Bomo_Chr11	16680112	16681590	0	898.000000
KWMTBOMO00008	KWMTBOMO12951	Bomo_Chr22	5049705	5052820	0	878.000000
KWMTBOMO00008	KWMTBOMO16424	Bomo_Chr28	9268357	9272066	0	839.000000
KWMTBOMO00008	KWMTBOMO05434	Bomo_Chr10	2148583	2149854	0	832.000000
KWMTBOMO00008	KWMTBOMO02488	Bomo_Chr5	3281972	3283299	0	813.000000
KWMTBOMO00008	KWMTBOMO02668	Bomo_Chr5	8462881	8464063	0	811.000000
KWMTBOMO00008	KWMTBOMO01540	Bomo_Chr3	13119565	13120708	0	804.000000
KWMTBOMO00008	KWMTBOMO12910	Bomo_Chr22	3989687	3991021	0	803.000000
KWMTBOMO00008	KWMTBOMO02246	Bomo_Chr4	14646997	14648295	0	802.000000
KWMTBOMO00008	KWMTBOMO14941	Bomo_Chr25	814449	815602	0	797.000000
KWMTBOMO00008	KWMTBOMO08305	Bomo_Chr14	4922945	4924094	0	793.000000
KWMTBOMO00008	KWMTBOMO01959	Bomo_Chr4	8782568	8783701	0	789.000000
KWMTBOMO00008	KWMTBOMO09048	Bomo_Chr15	10486435	10487785	0	777.000000
KWMTBOMO00008	KWMTBOMO02874	Bomo_Chr5	13027054	13028232	0	769.000000
KWMTBOMO00008	KWMTBOMO06142	Bomo_Chr11	1179864	1182843	0	758.000000
KWMTBOMO00008	KWMTBOMO01544	Bomo_Chr3	13148589	13151631	0	756.000000
KWMTBOMO00008	KWMTBOMO05773	Bomo_Chr10	9732212	9733227	0	750.000000
KWMTBOMO00008	KWMTBOMO04688	Bomo_Chr8	12544078	12545088	0	739.000000
KWMTBOMO00008	KWMTBOMO06944	Bomo_Chr12	170843	174995	0	729.000000
KWMTBOMO00008	KWMTBOMO05292	Bomo_Chr9	13071894	13075012	0	716.000000
KWMTBOMO00008	KWMTBOMO03652	Bomo_Chr6	14718969	14720095	0	711.000000
KWMTBOMO00008	KWMTBOMO02810	Bomo_Chr5	11841254	11856281	0	710.000000
KWMTBOMO00008	KWMTBOMO04797	Bomo_Chr8	15159303	15163756	0	704.000000
KWMTBOMO00008	KWMTBOMO03247	Bomo_Chr6	2411651	2414766	0	693.000000
KWMTBOMO00008	KWMTBOMO03701	Bomo_Chr6	15859172	15861573	0	680.000000
KWMTBOMO00008	KWMTBOMO15806	Bomo_Chr26	10508350	10509430	0	672.000000
KWMTBOMO00008	KWMTBOMO04303	Bomo_Chr8	2269146	2270214	0	666.000000
KWMTBOMO00008	KWMTBOMO08190	Bomo_Chr14	1337602	1340920	0	648.000000
KWMTBOMO00008	KWMTBOMO09155	Bomo_Chr15	12391908	12393356	0	647.000000
KWMTBOMO00008	KWMTBOMO14075	Bomo_Chr23	17371072	17372098	0	644.000000
KWMTBOMO00008	KWMTBOMO10831	Bomo_Chr18	4328128	4329069	0	633.000000
KWMTBOMO00008	KWMTBOMO06348	Bomo_Chr11	5136985	5138466	0	615.000000
KWMTBOMO00008	KWMTBOMO08122	Bomo_Chr13	16653062	16654563	0	577.000000
KWMTBOMO00008	KWMTBOMO07154	Bomo_Chr12	6664077	6678153	0	576.000000
KWMTBOMO00008	KWMTBOMO14202	Bomo_Chr23	20394673	20397165	0	533.000000
KWMTBOMO00008	KWMTBOMO02966	Bomo_Chr5	14559755	14600550	0	506.000000
KWMTBOMO00008	KWMTBOMO09302	Bomo_Chr15	15462311	15464420	0	500.000000
KWMTBOMO00008	KWMTBOMO13688	Bomo_Chr23	6895850	6900573	1e-180	631.000000
KWMTBOMO00008	KWMTBOMO15303	Bomo_Chr25	8623289	8624246	3e-178	623.000000
KWMTBOMO00008	KWMTBOMO04960	Bomo_Chr9	3288034	3288913	1e-161	568.000000
KWMTBOMO00008	KWMTBOMO11625	Bomo_Chr19	10210439	10214282	1e-156	551.000000
KWMTBOMO00008	KWMTBOMO05936	Bomo_Chr10	14869018	14869861	2e-156	550.000000
KWMTBOMO00008	KWMTBOMO06095	Bomo_Chr11	271226	272114	1e-147	522.000000
KWMTBOMO00008	KWMTBOMO05536	Bomo_Chr10	4365656	4366437	2e-146	517.000000
KWMTBOMO00008	KWMTBOMO14717	Bomo_Chr24	13576024	13612397	8e-141	499.000000
KWMTBOMO00008	KWMTBOMO00074	Bomo_Chr1	2227952	2232776	3e-140	497.000000
KWMTBOMO00008	KWMTBOMO03358	Bomo_Chr6	5235588	5249245	1e-133	475.000000
KWMTBOMO00008	KWMTBOMO15370	Bomo_Chr25	10659926	10660576	2e-128	457.000000
KWMTBOMO00008	KWMTBOMO08079	Bomo_Chr13	14710640	14711421	1e-127	455.000000
KWMTBOMO00008	KWMTBOMO06020	Bomo_Chr10	16240602	16241252	1e-124	445.000000
KWMTBOMO00008	KWMTBOMO11874	Bomo_Chr20	2658738	2659467	4e-121	433.000000
KWMTBOMO00008	KWMTBOMO05264	Bomo_Chr9	12233511	12235544	9e-115	412.000000
KWMTBOMO00008	KWMTBOMO03507	Bomo_Chr6	9771751	9772899	8e-113	406.000000
KWMTBOMO00008	KWMTBOMO08412	Bomo_Chr14	8342903	8387458	4e-108	390.000000
KWMTBOMO00008	KWMTBOMO08879	Bomo_Chr15	7065367	7066157	9e-96	324.000000
KWMTBOMO00008	KWMTBOMO04394	Bomo_Chr8	5748608	5749122	2e-91	335.000000
KWMTBOMO00008	KWMTBOMO06028	Bomo_Chr10	16749032	16763685	4e-90	330.000000
KWMTBOMO00008	KWMTBOMO08924	Bomo_Chr15	8261398	8271873	2e-87	310.000000
KWMTBOMO00008	KWMTBOMO01196	Bomo_Chr3	4217620	4218631	8e-87	317.000000
KWMTBOMO00008	KWMTBOMO05939	Bomo_Chr10	14941081	14941627	1e-85	315.000000
KWMTBOMO00008	KWMTBOMO15088	Bomo_Chr25	4696637	4712759	1e-85	189.000000
KWMTBOMO00008	KWMTBOMO04108	Bomo_Chr7	11416434	11416986	5e-83	307.000000
KWMTBOMO00008	KWMTBOMO15089	Bomo_Chr25	4728427	4743219	2e-76	156.000000
KWMTBOMO00008	KWMTBOMO12049	Bomo_Chr20	6340540	6358401	3e-73	195.000000
KWMTBOMO00008	KWMTBOMO15896	Bomo_Chr27	1148980	1160410	1e-71	269.000000
KWMTBOMO00008	KWMTBOMO08950	Bomo_Chr15	8633693	8635077	4e-52	204.000000
KWMTBOMO00008	KWMTBOMO11905	Bomo_Chr20	3288483	3294616	2e-51	136.000000
KWMTBOMO00008	KWMTBOMO08221	Bomo_Chr14	2189247	2189743	2e-50	187.000000
KWMTBOMO00008	KWMTBOMO11109	Bomo_Chr18	13115346	13141892	1e-46	186.000000
KWMTBOMO00008	KWMTBOMO00069	Bomo_Chr1	2070553	2084566	4e-46	184.000000
KWMTBOMO00008	KWMTBOMO06889	Bomo_Chr11	18816762	18825680	1e-43	126.000000
KWMTBOMO00008	KWMTBOMO01391	Bomo_Chr3	9501421	9510104	2e-43	124.000000
KWMTBOMO00008	KWMTBOMO10084	Bomo_Chr17	2061664	2069316	2e-43	124.000000
KWMTBOMO00008	KWMTBOMO02618	Bomo_Chr5	7205918	7212016	2e-43	124.000000
KWMTBOMO00008	KWMTBOMO13938	Bomo_Chr23	14157558	14163291	2e-43	124.000000
KWMTBOMO00008	KWMTBOMO08414	Bomo_Chr14	8395114	8400552	2e-43	124.000000
KWMTBOMO00008	KWMTBOMO01215	Bomo_Chr3	4779955	4784840	2e-43	124.000000
KWMTBOMO00008	KWMTBOMO00602	Bomo_Chr1	18265551	18269409	2e-43	124.000000
KWMTBOMO00008	KWMTBOMO12252	Bomo_Chr20	10636196	10641464	5e-43	124.000000
KWMTBOMO00008	KWMTBOMO12270	Bomo_Chr20	11111106	11116534	5e-43	124.000000
KWMTBOMO00008	KWMTBOMO12253	Bomo_Chr20	10643276	10647734	4e-42	124.000000
KWMTBOMO00008	KWMTBOMO14609	Bomo_Chr24	11184654	11186730	4e-42	120.000000
KWMTBOMO00008	KWMTBOMO02954	Bomo_Chr5	14365917	14372104	6e-42	122.000000
KWMTBOMO00008	KWMTBOMO07596	Bomo_Chr13	1069832	1074616	5e-41	120.000000
KWMTBOMO00008	KWMTBOMO00164	Bomo_Chr1	5118219	5120266	2e-38	93.200000
KWMTBOMO00008	KWMTBOMO09397	Bomo_Chr16	423093	433976	6e-38	89.500000
KWMTBOMO00008	KWMTBOMO02641	Bomo_Chr5	7732328	7735634	4e-37	87.700000
KWMTBOMO00008	KWMTBOMO07677	Bomo_Chr13	4316409	4319100	2e-36	81.300000
KWMTBOMO00008	KWMTBOMO16276	Bomo_Chr28	3707093	3710031	3e-36	92.300000
KWMTBOMO00008	KWMTBOMO00929	Bomo_Chr2	6500327	6503012	4e-36	80.300000
KWMTBOMO00008	KWMTBOMO13376	Bomo_Chr22	15691004	15696831	6e-36	64.300000
KWMTBOMO00008	KWMTBOMO02369	Bomo_Chr5	446420	452421	1e-35	64.300000
KWMTBOMO00008	KWMTBOMO07433	Bomo_Chr12	13128933	13134061	1e-35	64.300000
KWMTBOMO00008	KWMTBOMO08720	Bomo_Chr15	3491105	3496634	1e-35	64.300000
KWMTBOMO00008	KWMTBOMO15080	Bomo_Chr25	4470932	4474564	1e-35	64.300000
KWMTBOMO00008	KWMTBOMO13269	Bomo_Chr22	12221420	12226434	2e-35	64.300000
KWMTBOMO00008	KWMTBOMO02412	Bomo_Chr5	1548399	1551517	3e-35	64.300000
KWMTBOMO00008	KWMTBOMO00560	Bomo_Chr1	16578760	16584998	3e-35	64.300000
KWMTBOMO00008	KWMTBOMO11205	Bomo_Chr19	696089	698737	4e-35	64.300000
KWMTBOMO00008	KWMTBOMO11930	Bomo_Chr20	3749084	3751562	4e-35	64.300000
KWMTBOMO00008	KWMTBOMO05129	Bomo_Chr9	8594425	8596672	4e-35	94.500000
KWMTBOMO00008	KWMTBOMO12923	Bomo_Chr22	4318990	4323974	5e-35	64.800000
KWMTBOMO00008	KWMTBOMO07035	Bomo_Chr12	2272691	2275949	6e-35	64.300000
KWMTBOMO00008	KWMTBOMO00818	Bomo_Chr2	3439558	3444176	7e-35	64.300000
KWMTBOMO00008	KWMTBOMO10026	Bomo_Chr17	615555	618129	8e-35	92.700000
KWMTBOMO00008	KWMTBOMO12700	Bomo_Chr21	12165838	12170806	1e-34	63.400000
KWMTBOMO00008	KWMTBOMO05485	Bomo_Chr10	3269772	3273290	1e-34	63.400000
KWMTBOMO00008	KWMTBOMO00038	Bomo_Chr1	1245277	1247525	1e-34	63.400000
KWMTBOMO00008	KWMTBOMO12130	Bomo_Chr20	8134397	8140895	3e-34	63.400000
KWMTBOMO00008	KWMTBOMO11011	Bomo_Chr18	9465323	9477469	3e-34	63.400000
KWMTBOMO00008	KWMTBOMO14714	Bomo_Chr24	13389958	13394936	3e-34	63.400000
KWMTBOMO00008	KWMTBOMO13808	Bomo_Chr23	9798403	9801720	4e-34	63.400000
KWMTBOMO00008	KWMTBOMO08089	Bomo_Chr13	15401536	15407396	5e-34	63.400000
KWMTBOMO00008	KWMTBOMO01594	Bomo_Chr3	14808232	14813330	5e-34	62.900000
KWMTBOMO00008	KWMTBOMO07161	Bomo_Chr12	6824220	6829338	5e-34	63.400000
KWMTBOMO00008	KWMTBOMO11032	Bomo_Chr18	10296219	10301204	5e-34	64.300000
KWMTBOMO00008	KWMTBOMO14712	Bomo_Chr24	13364670	13367416	5e-34	62.900000
KWMTBOMO00008	KWMTBOMO11920	Bomo_Chr20	3598632	3611272	6e-34	63.400000
KWMTBOMO00008	KWMTBOMO14358	Bomo_Chr24	3063178	3069001	6e-34	63.400000
KWMTBOMO00008	KWMTBOMO03073	Bomo_Chr5	17261389	17263011	7e-34	113.000000
KWMTBOMO00008	KWMTBOMO13057	Bomo_Chr22	7490720	7492394	9e-34	63.800000
KWMTBOMO00008	KWMTBOMO15897	Bomo_Chr27	1240871	1246623	2e-33	95.000000
KWMTBOMO00008	KWMTBOMO15956	Bomo_Chr27	3722091	3727789	2e-33	95.000000
KWMTBOMO00008	KWMTBOMO10877	Bomo_Chr18	5931828	5936689	2e-33	95.000000
KWMTBOMO00008	KWMTBOMO08853	Bomo_Chr15	6554393	6558205	2e-33	95.000000
